number,course_id,cat_num,1s,2s,3s,4s,5s
ENGLISH 90fd,10745,23333,0,0,1,0,12
ENGLISH 90sa,10753,95466,0,1,1,4,7
ENGLISH 90we,10755,68015,0,0,1,2,10
ENGLISH 98r,1520,3831,0,0,0,6,14
ENGLISH Camr,1467,2555,0,0,0,2,6
ENGLISH Cbbr,1469,59646,0,0,1,0,10
ENGLISH Chcr,1470,53445,0,0,0,1,7
ENGLISH Ckr,1471,6781,0,0,1,3,5
ENGLISH Clr,1472,6121,0,0,1,3,16
ENGLISH Cnfr,1473,6740,0,0,0,1,10
ENGLISH Cnnr,1474,2121,0,0,0,1,10
ENGLISH Crr,1476,1893,0,0,2,1,6
ENGLISH Ctr,1477,7175,0,0,0,2,9
ENGLISH Cwar,1478,88347,0,0,1,0,8
ENGLISH Cwfr,1479,21718,0,0,0,1,10
ENG-SCI 125,1333,7274,0,0,4,16,10
ENG-SCI 135,1335,98766,0,1,1,2,2
ENG-SCI 139,1336,994,0,0,0,0,3
ENG-SCI 151,1338,5742,0,0,1,3,4
ENG-SCI 154,1339,6319,0,2,3,6,8
ENG-SCI 163,10732,72571,0,0,1,9,4
ENG-SCI 164,1343,4099,0,1,1,4,1
ENG-SCI 165,1344,4274,0,0,1,10,2
ENG-SCI 170,10733,51087,0,0,0,1,1
ENG-SCI 175,10734,15494,0,0,0,2,2
ENG-SCI 176,1347,20243,0,1,1,3,0
ENG-SCI 181,1348,3889,2,5,15,19,1
ENG-SCI 190,1350,6973,2,8,19,12,3
ENG-SCI 202,1353,5080,0,0,0,3,1
ENG-SCI 21,1321,70925,0,1,1,4,1
ENG-SCI 211,NULL,,0,0,1,1,1
ENG-SCI 220,1360,2759,0,0,0,7,2
ENG-SCI 222,1362,696,0,1,2,1,2
ENG-SCI 239,1372,8303,0,0,0,1,1
ENG-SCI 240,1373,2984,0,0,3,5,5
ENG-SCI 255,1382,9816,0,0,0,1,3
ENG-SCI 27,11346,33688,0,0,0,1,0
ENG-SCI 275,1395,9815,0,0,5,8,3
ENG-SCI 276,1396,54441,0,3,5,3,0
ENG-SCI 298r,10588,28719,0,0,0,0,1
ENG-SCI 51,1323,322,0,6,15,13,12
ENG-SCI 52,10731,50605,0,1,8,18,8
ENG-SCI 53,1324,3604,3,13,17,10,3
ENG-SCI 95r,5288,60126,0,0,0,5,24
ENG-SCI 96,1326,8461,0,1,4,5,4
E-PSCI 135,676,79597,0,0,2,5,1
E-PSCI 136,11344,33894,0,2,0,1,1
E-PSCI 171,684,319,0,1,3,2,5
E-PSCI 189,689,26288,0,0,0,1,3
E-PSCI 200,690,2675,0,0,1,2,6
E-PSCI 208,697,6561,0,1,3,4,5
E-PSCI 21,661,26854,5,6,4,11,4
E-PSCI 210,698,9146,0,0,1,0,3
E-PSCI 232,700,5344,0,0,2,4,1
E-PSCI 236,701,7250,0,0,1,1,5
E-PSCI 239,703,98708,0,2,6,7,4
E-PSCI 52,663,48349,0,0,1,1,7
E-PSCI 74r,665,7239,0,0,0,0,1
E-PSCI 91r,666,1462,0,0,0,0,1
ESPP 44,10785,51505,1,2,1,2,0
ESPP 77,10786,11172,0,0,7,8,15
ESPP 90j,1571,9841,0,0,1,5,5
ESPP 90n,1572,8477,0,1,7,9,1
ESPP 90w,10787,19594,0,0,1,3,6
ETH-REASON 13,1981,6507,0,1,5,6,7
ETH-REASON 18,1986,9742,1,25,135,277,216
ETH-REASON 21,1989,7778,11,35,56,23,4
ETH-REASON 31,1998,48904,1,3,12,10,11
EXPOS 10.001,1580,77429,0,0,2,4,4
EXPOS 10.002,1581,25907,0,0,1,2,4
EXPOS 10.003,1582,92536,0,0,1,1,8
EXPOS 10.004,1583,41014,0,0,0,3,6
EXPOS 10.005,1584,56121,0,0,3,5,2
EXPOS 10.006,1585,71228,0,0,1,3,6
EXPOS 10.007,1586,86335,0,0,0,1,9
EXPOS 10.008,1587,34813,0,0,1,4,5
EXPOS 10.009,1588,65027,0,0,0,7,2
EXPOS 10.010,1589,13505,0,1,0,2,7
EXPOS 10.011,1590,80134,0,0,0,3,4
EXPOS 10.012,1591,28612,0,0,2,7,1
EXPOS 10.013,1592,95241,0,0,3,3,2
EXPOS 10.014,1593,43719,0,0,4,2,1
EXPOS 10.015,1594,58826,0,0,1,5,5
EXPOS 10.016,1595,84655,0,0,0,2,7
EXPOS 10.017,1596,74635,0,0,1,7,1
EXPOS 20.012,1605,77097,0,0,2,8,5
EXPOS 20.046,1616,18583,0,0,1,8,5
EXPOS 20.047,1617,85212,0,0,3,4,8
EXPOS 20.059,1624,57703,0,1,6,3,3
EXPOS 20.060,1625,21288,0,1,3,9,1
EXPOS 20.063,1628,51502,0,0,0,9,5
EXPOS 20.066,1631,81716,0,2,3,6,4
EXPOS 20.067,1632,30194,0,1,1,6,6
EXPOS 20.097,1652,50711,0,0,1,8,5
EXPOS 20.098,1653,65818,0,0,1,4,9
EXPOS 20.101,1656,29403,0,0,0,3,12
EXPOS 20.102,1657,96032,0,0,1,5,9
EXPOS 20.105,1660,23202,0,1,0,8,5
EXPOS 20.106,1661,89831,1,0,3,6,5
EXPOS 20.125,1669,15575,0,0,3,4,8
EXPOS 20.126,1670,82204,0,0,2,7,4
EXPOS 20.131,1675,31014,1,1,3,2,4
EXPOS 20.132,1676,22108,0,2,4,5,2
EXPOS 20.135,1679,21317,0,1,3,7,3
EXPOS 20.136,1680,87946,0,2,5,7,1
EXPOS 20.142,1686,16903,0,2,2,6,5
EXPOS 20.176,1709,42619,0,0,5,6,4
EXPOS 20.177,1710,73332,0,1,2,6,4
EXPOS 20.178,1711,23463,0,2,3,5,4
EXPOS 20.179,1712,16549,0,0,1,8,5
EXPOS 20.184,1716,86869,1,1,1,9,3
EXPOS 20.185,1717,82633,0,0,1,8,5
EXPOS 20.186,1718,15057,0,0,2,5,8
EXPOS 20.187,1719,94674,0,0,0,6,6
EXPOS 20.190,1722,51015,0,2,5,2,6
EXPOS 20.191,1723,92256,1,2,2,5,3
EXPOS 20.194,1726,24282,0,0,2,8,5
EXPOS 20.195,1727,20143,0,0,1,3,10
EXPOS 20.202,1734,30397,0,3,4,8,0
EXPOS 20.203,1735,62818,0,0,6,5,3
EXPOS 20.217,11302,24695,0,1,1,6,7
EXPOS 20.218,11303,64615,0,1,3,4,6
EXPOS 20.228,11304,62754,0,4,2,5,2
EXPOS 20.229,11305,44768,0,1,1,5,7
EXPOS 20.230,11306,22728,0,0,2,2,8
EXPOS 20.231,11307,78227,0,1,2,4,7
EXPOS 20.232,11308,98883,0,0,1,6,9
EXPOS 20.233,11309,64885,2,0,6,5,1
EXPOS 20.234,11310,62896,0,0,2,6,5
EXPOS 20.237,11349,41035,0,2,3,7,2
EXPOS 20.238,11350,38892,0,0,2,6,6
EXPOS 20.241,11353,20808,1,2,2,4,6
EXPOS 20.242,11354,83462,0,2,3,4,6
EXPOS 40,1750,9155,0,1,1,3,25
FOLKMYTH 128,1752,4852,0,1,0,3,24
FOLKMYTH 170,1761,1278,0,0,0,1,1
FOLKMYTH 98a,1756,5039,0,0,0,0,3
FRENCH 127,11102,63702,1,1,6,0,2
FRENCH 139b,11104,28098,0,0,0,1,3
FRENCH 167,11106,,0,1,5,5,1
FRENCH 185,11107,38109,0,0,0,1,4
FRENCH 226,11110,92736,0,0,0,0,3
FRENCH 30,4379,36981,0,1,5,17,9
FRENCH 40,4380,74519,0,1,2,15,12
FRENCH 50,4381,22997,0,0,3,8,12
FRENCH 59,4383,13398,0,1,0,6,10
FRENCH 61c,5327,81858,0,0,1,2,13
FRENCH 70a,4388,2865,0,0,3,8,6
FRENCH 71a,11099,65809,0,0,1,3,6
FRENCH 90w,11101,40034,0,0,1,7,0
FRENCH Aa,4374,12968,0,4,4,37,35
FRENCH Ab,4375,28075,0,0,1,8,16
FRENCH Acd,4376,8780,0,0,0,0,6
FRENCH Ax,4377,2763,0,2,1,5,8
FRENCH C,4378,58289,0,2,7,23,12
FRSEMR 21i,10790,97898,0,0,1,7,6
FRSEMR 21p,1769,74031,1,0,3,1,9
FRSEMR 21s,1771,2067,0,0,4,2,3
FRSEMR 22i,1774,7269,0,0,1,2,10
FRSEMR 22u,10793,28895,0,0,5,1,1
FRSEMR 23m,1783,8823,0,3,6,8,0
FRSEMR 23p,5298,71288,0,0,1,4,20
FRSEMR 23y,10796,95524,0,0,0,2,5
FRSEMR 24e,1787,3573,0,1,1,2,8
FRSEMR 24g,1788,74216,0,0,0,4,7
FRSEMR 24n,1790,6367,0,1,1,5,5
FRSEMR 24p,1791,36551,0,0,3,2,5
FRSEMR 25e,1794,92389,0,0,0,4,8
FRSEMR 25g,1795,8075,0,0,0,5,7
FRSEMR 25k,1798,3913,2,1,3,4,1
FRSEMR 25n,1799,9589,0,0,0,1,10
FRSEMR 25o,1800,48982,0,0,2,2,10
FRSEMR 25p,1801,1838,0,1,0,5,9
FRSEMR 25q,1802,94303,0,1,2,5,4
FRSEMR 25w,1805,49,0,0,1,3,6
FRSEMR 25x,1806,25887,1,0,0,4,8
FRSEMR 25z,1807,1691,1,0,3,6,1
FRSEMR 26f,1808,91442,0,1,2,5,4
FRSEMR 26u,1812,9123,0,2,1,5,3
FRSEMR 26v,1813,9017,0,0,1,2,5
FRSEMR 27i,1818,38826,0,1,4,5,5
FRSEMR 30g,1819,56101,0,0,0,3,9
FRSEMR 30n,10797,3363,0,0,0,1,7
FRSEMR 30x,10798,51919,1,3,3,3,2
FRSEMR 30y,10799,80488,0,0,1,7,6
FRSEMR 30z,10800,96119,0,0,1,4,5
FRSEMR 31e,10801,40822,0,0,1,6,2
FRSEMR 31j,1823,9760,0,1,1,3,2
FRSEMR 31k,10802,61319,0,1,2,3,1
FRSEMR 31n,1824,4682,0,0,0,1,5
FRSEMR 31o,1825,6293,0,0,0,0,2
FRSEMR 31p,10803,59648,0,2,3,5,4
FRSEMR 32m,10805,37898,1,1,6,3,1
FRSEMR 32q,10806,64877,0,0,1,1,1
FRSEMR 32t,10807,43513,0,0,2,3,6
FRSEMR 32v,1827,7011,0,0,0,3,7
FRSEMR 32w,10808,2465,0,0,2,1,0
FRSEMR 33k,10809,35953,0,0,0,4,8
FRSEMR 33p,10810,36493,1,2,3,5,0
FRSEMR 33x,1830,6673,0,0,0,1,9
FRSEMR 34s,1832,55974,0,1,3,6,1
FRSEMR 34x,10812,9905,0,0,3,3,5
FRSEMR 35k,10813,85328,0,0,0,2,4
FRSEMR 35n,1836,21542,0,0,0,2,10
FRSEMR 36i,10815,99916,0,10,2,0,0
FRSEMR 36q,10818,17765,0,1,0,0,9
FRSEMR 36s,10819,89987,1,1,3,3,2
FRSEMR 37w,10823,33719,0,0,2,1,6
FRSEMR 38t,10825,1651,0,0,1,2,4
FRSEMR 39n,10828,18472,0,0,0,1,3
FRSEMR 39v,10832,21129,0,0,1,2,5
FRSEMR 39w,10833,16849,0,2,1,2,0
FRSEMR 39y,10834,46,0,0,0,0,5
FRSEMR 39z,10835,72955,0,0,0,2,8
FRSEMR 40i,1858,7142,0,0,1,1,13
FRSEMR 40p,10836,36111,0,0,0,8,1
FRSEMR 40x,10837,16887,0,1,2,4,3
FRSEMR 41e,10838,79188,0,0,0,1,13
FRSEMR 41p,1860,2004,0,0,0,1,14
FRSEMR 41t,10839,77764,0,0,0,2,1
FRSEMR 41x,10840,22133,0,2,2,5,4
FRSEMR 42u,1865,9694,0,0,1,1,9
FRSEMR 42v,1866,1757,0,2,7,1,1
FRSEMR 43g,10841,3776,0,0,3,4,5
FRSEMR 43m,1868,83191,0,0,0,9,4
FRSEMR 43w,1869,4281,0,0,1,3,1
FRSEMR 43y,1870,9380,0,0,1,1,12
FRSEMR 44g,1872,1032,2,2,4,2,0
FRSEMR 44t,1875,2897,0,1,1,3,6
FRSEMR 44w,10844,84866,0,0,0,0,5
FRSEMR 46p,10848,8408,0,0,1,2,5
FRSEMR 46t,1880,54666,0,1,0,7,1
FRSEMR 46w,1881,89323,0,0,0,5,7
FRSEMR 47g,1882,39256,0,0,1,4,4
FRSEMR 47p,1883,87048,0,0,3,3,7
FRSEMR 48g,1886,17157,0,0,1,3,2
FRSEMR 48k,1888,4798,0,0,1,3,6
FRSEMR 49g,10849,1208,0,0,0,0,4
FRSEMR 49n,1890,9965,0,1,3,6,2
FRSEMR 49y,10850,4686,0,0,3,5,3
GENETIC 201,3098,4225,0,2,12,36,20
GERMAN 149,NULL,,0,0,0,3,5
GERMAN 167,10861,70362,0,0,0,0,2
GERMAN 277,10869,45949,0,0,0,0,3
GERMAN 61,2092,5179,0,2,2,12,14
GERMAN 71,2096,3213,1,0,0,3,2
GERMAN A,2085,4294,1,2,8,22,6
GERMAN Ax,2086,7177,0,0,2,6,3
GERMAN Bab,2087,8629,0,0,1,4,5
GERMAN Ca,2088,5779,1,1,4,11,8
GERM-STD 202,10859,36062,0,0,0,4,2
GIKUYU A,92,9,0,0,0,0,1
GOV 1000,2195,3990,0,0,1,3,0
GOV 1008,2197,9732,0,0,3,10,11
GOV 1010,11359,8482,0,0,0,2,5
GOV 1019,2200,989,0,0,0,4,1
GOV 1060,2203,4978,0,2,6,9,13
GOV 1093,2210,4613,0,6,17,33,42
GOV 1171,2215,8261,0,3,4,15,5
GOV 1280,2222,1643,0,1,6,19,18
GOV 1292,10892,28365,0,0,9,13,9
GOV 1368,2229,8971,3,10,18,9,4
GOV 1430,10893,68912,0,0,3,5,4
GOV 1510,2231,383,0,3,15,94,104
GOV 1540,2234,4925,1,1,35,53,61
GOV 1545,10894,42317,0,1,2,6,5
GOV 1730,2235,6806,0,0,3,14,17
GOV 1760,2239,2733,0,0,5,16,21
GOV 1780,2240,272,1,4,6,12,8
GOV 1796,2243,3567,0,2,0,4,4
GOV 20,2150,6166,0,8,38,124,117
GOV 2000,2246,2281,1,2,5,8,8
GOV 2002,2248,8168,0,4,3,5,0
GOV 2005,2249,1719,0,0,1,1,2
GOV 2009,2252,1080,0,0,1,1,6
GOV 2034,2256,4652,0,0,1,4,1
GOV 2080,2259,4345,0,0,2,2,1
GOV 2088,2260,2378,0,0,1,2,3
GOV 2131,2268,3337,0,0,0,4,6
GOV 2148,2270,4675,0,0,4,0,5
GOV 2227,2276,8307,0,0,1,3,4
GOV 2305,2278,2305,0,0,1,6,5
GOV 2340a,2281,93024,0,1,4,2,5
GOV 2430,10901,28112,0,0,2,2,5
GOV 2473,10902,32723,0,0,1,0,3
GOV 2755,2294,7392,0,0,0,3,4
GOV 2791,2296,7696,0,0,0,1,4
GOV 30,2151,263,2,5,13,24,6
GOV 3001,2301,21415,0,3,4,8,2
GOV 3005,2303,1016,0,0,0,5,2
GOV 3100hf,11362,26859,0,0,0,0,3
GOV 50,2153,6500,2,5,21,28,14
GOV 63,2156,37498,0,0,0,2,2
GOV 92r,2158,35789,0,0,0,3,4
GOV 94au,10870,8213,0,0,0,5,4
GOV 94ch,2161,81876,0,0,0,2,7
GOV 94dn,2163,2017,0,0,0,0,5
GOV 94fg,2166,8598,0,0,0,3,5
GOV 94fp,2168,38494,0,2,7,4,2
GOV 94gk,10873,57246,0,0,0,2,7
GOV 94go,2170,19501,0,0,1,2,8
GOV 94im,10874,11904,0,0,0,4,3
GOV 94js,10876,70917,0,0,1,2,3
GOV 94ka,10877,19203,0,0,1,3,5
GOV 94la,10878,69063,0,0,4,5,5
GOV 94le,10879,84202,0,0,0,4,3
GOV 94mg,2180,20165,1,2,1,3,6
GOV 94ms,5307,99751,0,0,1,2,4
GOV 94of,2182,14911,0,0,0,3,8
GOV 94py,10881,70025,0,0,0,2,7
GOV 94ul,10886,85383,0,0,1,4,2
GREEK 109,11205,73139,0,0,0,1,2
GREEK 134,4992,5139,0,0,1,3,3
GREEK Aa,4978,129,0,1,1,10,5
GREEK Ac,4981,8283,0,0,1,3,4
GREEK Ba,4982,4696,0,1,0,3,0
HAA 122n,10971,63514,0,0,1,6,2
HAA 146s,10973,81522,0,0,0,3,7
HAA 147m,10974,54362,0,0,0,0,3
HAA 147p,10975,31365,0,0,5,1,3
HAA 157p,10978,67979,0,0,1,2,2
HAA 159,2571,5699,0,0,0,1,1
HAA 170m,10979,50033,0,0,5,7,24
HAA 171p,10590,36155,0,0,0,2,4
HAA 172x,10980,89477,0,1,0,6,7
HAA 18k,10967,25638,0,0,2,2,11
HAA 197,2593,9976,0,0,4,1,10
HAA 255,2607,57654,0,0,0,3,3
HAA 272v,10983,94163,0,0,0,1,10
HAA 281p,10984,41097,0,0,1,1,4
HAA 285m,10986,12376,0,1,1,2,0
HAA 310b,2633,47391,0,0,1,5,4
HAA 98br,2554,3507,0,0,1,5,10
HBTM 235,11024,82892,0,0,4,11,5
HBTM 302qc,3173,13534,0,0,2,1,0
HEB 1275,11002,85913,0,0,3,3,3
HEB 1313,2721,27108,0,0,0,8,6
HEB 1330,2723,4332,0,0,3,10,6
HEB 1380,11003,8721,0,1,2,6,8
HEB 1411,2733,89118,1,1,11,22,9
HEB 1418,2735,1437,0,0,0,3,4
HEB 1424,11004,85528,0,0,2,4,5
HEB 1435r,2740,83093,0,0,0,2,3
HEB 1540,2748,68708,0,0,0,4,6
HIST 1067,2461,64646,2,2,20,45,40
HIST 1133,2395,26014,0,0,3,11,9
HIST 1206,10925,41522,0,0,0,10,5
HIST 1270,2406,1910,0,0,0,3,5
HIST 1281,10927,84441,1,7,38,40,24
HIST 1300,2411,6308,0,4,21,21,13
HIST 1318,10928,7410,0,1,0,5,6
HIST 1330,2418,8440,0,0,0,5,14
HIST 13a,10905,3702,0,0,0,0,2
HIST 1412,10931,9564,0,0,0,2,5
HIST 1462,2431,83347,0,5,9,28,36
HIST 1520,10932,20401,0,1,0,3,3
HIST 1602,10933,95731,0,0,1,3,9
HIST 1620,2438,8192,0,0,0,0,2
HIST 1860,10934,96997,1,3,17,24,32
HIST 1878a,2451,5471,0,0,7,13,6
HIST 1912,10935,48018,0,1,2,1,4
HIST 1915,2425,6296,0,0,2,7,5
HIST 1922,10936,32473,0,0,0,2,7
HIST 1923,10937,84534,0,1,1,2,2
HIST 1977b,2450,3026,0,0,3,2,6
HIST 1980,10939,42189,0,0,0,0,2
HIST 1981,10940,40644,0,2,1,2,3
HIST 2260,2474,6464,0,0,0,0,2
HIST 2275hf,10945,69728,0,1,0,0,4
HIST 2277,10946,76331,0,0,0,0,1
HIST 2284,10947,10733,0,0,0,1,2
HIST 2300,2478,7779,0,0,1,3,3
HIST 2320hf,2480,16747,0,1,1,2,3
HIST 2340hf,2484,8845,0,0,0,2,0
HIST 2341hf,2485,57986,0,0,0,1,1
HIST 2442,2490,2383,0,0,0,3,11
HIST 2450,2492,91462,0,0,2,6,3
HIST 2474,10953,71302,0,0,0,1,1
HIST 2475,10954,21693,0,0,0,1,1
HIST 2480hf,2499,3719,0,0,0,5,5
HIST 2495,2500,46932,0,0,0,0,4
HIST 2511,10955,75031,0,0,1,1,3
HIST 2653,2504,4442,0,0,0,1,6
HIST 2692,2505,8502,0,0,0,3,1
HIST 2886,2511,3470,0,0,0,3,3
HIST 2921,2514,89802,0,0,0,1,3
HIST 2950hf,10956,87072,0,0,0,3,2
HIST 2968,2518,1557,0,0,1,3,8
HIST 60a,10906,23878,0,0,3,8,4
HIST 60b,10907,50637,0,1,3,4,1
HIST 60d,10909,36413,0,0,0,3,7
HIST 60e,10910,76199,0,0,0,1,2
HIST 71b,2324,6819,0,1,3,7,4
HIST 74l,2334,86716,0,0,1,7,6
HIST 76g,10914,74178,0,1,0,4,2
HIST 89a,2383,4626,0,0,1,5,6
HIST 89j,2349,41121,0,0,1,6,4
HIST-LIT 90aj,2525,82946,0,0,0,0,1
HIST-LIT 90an,10958,24862,0,1,3,3,3
HIST-LIT 90ap,2528,52732,0,0,1,3,7
HIST-LIT 90aq,2529,67839,0,0,0,7,13
HIST-LIT 90at,2531,26346,0,0,2,3,9
HIST-LIT 90au,10959,75638,0,0,1,6,7
HIST-LIT 90av,10960,11227,0,0,3,2,5
HIST-LIT 90aw,10961,67546,0,0,0,0,4
HIST-LIT 90ay,10963,99226,1,0,1,2,4
HIST-LIT 90az,10964,26514,0,0,0,0,5
HIST-LIT 90ba,10965,84657,0,1,1,3,4
HIST-LIT 90bb,11363,71925,0,3,3,6,5
HISTSCI 118,2648,79069,1,2,4,2,1
HISTSCI 121,10988,54674,8,5,8,4,6
HISTSCI 122v,10989,80044,0,1,1,9,9
HISTSCI 142,2656,27547,0,0,16,34,24
HISTSCI 143v,10992,75269,0,1,6,9,12
HISTSCI 171,10996,3222,0,0,0,5,15
HISTSCI 172v,10997,20343,0,0,2,2,2
HISTSCI 180,2669,5317,0,1,2,11,4
HISTSCI 197,2676,69934,0,0,0,6,5
HISTSCI 237,11000,20249,0,0,1,1,2
HISTSCI 247,2688,28251,0,0,0,0,11
HISTSCI 279v,11001,66452,0,0,0,1,4
HISTSCI 285,2700,5124,0,0,0,3,8
HISTSCI 310hf,2712,1047,0,1,3,1,2
HISTSCI 98,2637,1120,0,2,10,20,6
HISTSCI 99a,2638,6619,0,2,6,12,5
HLTHPOL 2000,2309,4522,0,1,5,2,2
HLTHPOL 3050,10904,11537,0,0,3,1,0
HUMAN 11a,11007,66831,0,1,6,23,22
HUMAN 11b,11008,69722,0,3,7,10,6
IMUNOL 201,3214,8337,0,2,4,13,1
IMUNOL 301,3219,4971,0,0,1,6,1
IMUNOL 307qc,11026,29695,0,1,2,4,3
IRANIAN Aab,11054,5457,0,0,0,0,4
IRISH 132,453,6725,0,0,0,3,2
IRISH 200,457,8266,0,0,0,3,4
ISLAMCIV 145b,11057,12106,0,0,0,2,4
ISLAMCIV 170,3808,55905,0,0,2,2,2
ISLAMCIV 176,11058,59889,0,0,0,2,3
ITAL 113,11113,3827,0,0,0,3,3
ITAL 180,11116,40641,1,0,1,1,2
ITAL 30,4420,44998,0,0,0,0,3
ITAL 40,4421,804,0,0,0,1,5
ITAL Aa,4415,4309,0,0,2,21,27
ITAL Ab,4416,7029,0,0,4,1,1
ITAL C,4419,29891,0,2,4,3,3
JAPAN 106a,843,1492,0,0,0,2,3
JAPAN 120a,846,8152,0,0,2,2,16
JAPAN 130a,848,4855,0,0,0,6,6
JAPAN 140a,850,3688,1,0,3,5,3
JAPAN 150a,852,4693,0,0,1,2,1
JAPAN 210a,854,9182,0,0,0,2,3
JAPAN Ba,841,2014,0,1,1,11,51
JAPNHIST 256,10709,27559,0,1,0,1,3
JAPNHIST 270,865,85593,0,0,0,2,3
JAPNLIT 128a,10710,91163,0,0,0,1,2
JAPNLIT 133,868,2144,0,1,4,2,3
JAPNLIT 240,10713,98242,0,0,0,1,1
KOREAN 120a,878,5884,0,0,0,3,9
KOREAN 130a,880,2071,0,0,0,1,5
KOREAN 140a,882,5723,0,0,0,1,6
KOREAN 150a,884,1936,0,0,0,1,3
KOREAN Ba,873,8739,0,0,2,8,16
KOREAN Bxa,875,120,0,0,0,1,9
KORHIST 230r,892,4497,0,0,0,0,4
KORHIST 253,896,365,0,0,0,0,5
LATIN 112a,5006,7099,0,0,0,1,5
LATIN 122,11207,2163,0,0,2,5,5
LATIN 128,11208,61513,0,0,0,5,3
LATIN 201,5013,7642,0,0,0,0,2
LATIN Aa,4994,4759,0,0,7,9,3
LATIN Ac,4997,7033,0,0,1,3,4
LATIN Ba,4998,2344,0,1,2,2,2
LATIN Bam,4999,7123,0,0,0,1,2
LATIN H,5002,3814,0,0,0,1,0
LIFESCI 100r,2770,2122,0,0,1,7,10
LIFESCI 1a,2766,2137,7,50,113,157,70
LIFESCI 2,2768,9007,1,4,27,77,46
LIFESCI 60,2769,2164,0,2,21,24,18
LING 102,2782,7318,0,0,1,6,3
LING 105,2784,2791,0,3,1,4,4
LING 108,2787,8486,0,0,0,1,6
LING 112,2788,4730,0,0,1,2,3
LING 115,2790,1549,0,0,2,3,3
LING 116,2791,2118,0,0,2,1,6
LING 200,2809,6098,0,1,6,5,3
LING 204r,2810,6446,0,0,0,0,4
LING 83,2773,8319,0,1,6,13,8
LING 98a,2776,4222,0,0,1,3,2
LITERATURE 103,595,9074,1,1,2,6,5
LITERATURE 131,609,42752,0,0,0,0,7
LITERATURE 134,10681,10086,0,0,0,3,7
LITERATURE 142,10683,63943,0,0,0,3,2
LITERATURE 155,618,7758,0,1,1,7,9
LITERATURE 173,626,16366,0,0,1,6,4
LITERATURE 184,631,2332,0,1,1,1,3
LPS A,540,3956,1,8,44,112,52
MATH 101,2848,8066,0,0,1,8,7
MATH 114,2853,9111,0,0,4,6,17
MATH 115,2854,1871,0,0,0,1,4
MATH 116,2855,5253,0,0,0,3,4
MATH 99r,2847,6024,0,1,1,2,3
MATH Ma,2830,1981,0,2,15,35,19
MBB 980a,3523,5017,0,0,0,5,3
MBB 980b,3525,4890,0,0,0,6,5
MBB 980c,3526,2517,0,0,1,3,13
MBB 980d,3522,7390,0,0,0,1,3
MBB 980f,3528,40379,0,0,4,4,5
MBB 980ir,11035,21066,0,0,0,0,2
MCB 115,3538,8703,1,1,4,11,3
MCB 121,3540,19325,0,0,1,2,8
MCB 129,3542,8956,0,0,1,3,3
MCB 145,3547,6972,0,0,1,4,12
MCB 157,3556,20809,0,0,0,0,1
MCB 169,3557,2518,0,1,0,11,18
MCB 186,3562,2854,0,0,0,8,2
MCB 208,3569,3605,1,0,1,7,10
MCB 290hfr,3573,31903,0,2,3,16,6
MCB 291,3574,2833,1,0,8,12,0
MCB 292,3575,4288,0,3,6,9,4
MCB 293,3576,2706,0,4,5,6,5
MCB 294,3571,7646,0,0,5,0,0
MCB 52,3529,1938,0,7,37,41,21
MCB 80,3532,6052,9,26,60,62,16
MEDGREEK 115ar,5014,7682,0,0,0,1,0
MEDLATIN 105,11210,9120,0,0,0,1,2
MEDLATIN 118,11395,62886,0,0,0,2,1
MED-SCI 300qc,3304,47879,15,19,28,17,2
MED-SCI 302qc,3306,16457,0,3,1,3,0
MODGRK 100,5019,8487,0,0,1,0,2
MODGRK A,5017,8604,0,0,1,1,6
MODGRK B,5018,8187,0,0,0,1,2
MOD-HEB 120a,3836,1711,0,0,0,2,9
MOD-HEB 130a,3838,4985,0,0,0,1,4
MOD-HEB 241r,3840,6949,0,0,0,0,5
MOD-HEB B,3835,4810,0,0,0,1,12
MODMIDEAST 100,3842,12411,0,0,0,5,14
MODMIDEAST 200a,3852,5918,0,1,2,3,8
MUSIC 105r,3627,58855,0,0,0,0,6
MUSIC 10hfr,11321,77319,0,0,10,19,39
MUSIC 121a,3628,1550,0,0,1,1,0
MUSIC 12hfr,11322,56909,0,0,0,0,5
MUSIC 150a,3632,4771,0,2,3,7,4
MUSIC 153,3636,10693,0,0,2,4,33
MUSIC 155,3637,7710,0,0,0,0,2
MUSIC 160r,3642,8026,0,0,1,4,7
MUSIC 175r,3645,32166,0,0,0,3,6
MUSIC 181r,3647,70749,0,0,0,1,4
MUSIC 187rg,3652,17431,0,0,3,14,22
MUSIC 187rs,3653,72614,0,1,1,6,3
MUSIC 193rca,3660,5935,0,0,0,0,9
MUSIC 194rs,11043,8586,0,0,1,2,1
MUSIC 1a,3611,8071,0,2,9,23,12
MUSIC 201b,3666,3995,0,0,1,1,3
MUSIC 207r,3669,2149,0,0,0,1,2
MUSIC 218r,3681,774,0,0,1,0,2
MUSIC 219r,3683,2275,0,0,0,2,6
MUSIC 221r,3686,5926,0,0,2,0,2
MUSIC 250hf,3690,92429,0,0,0,4,4
MUSIC 261r,3691,3326,0,0,0,0,2
MUSIC 262r,3692,4457,0,0,1,1,1
MUSIC 295r,3701,77487,0,0,0,0,2
MUSIC 4,3615,2239,0,0,1,6,3
MUSIC 51a,3617,2261,0,1,2,13,34
MUSIC 97a,3620,113,0,0,1,12,4
MUSIC Bhf,3610,3045,0,0,3,0,2
NEP 102a,4734,8921,0,0,0,0,1
