number,course_id,cat_num,1s,2s,3s,4s,5s
ITAL 96r,4424,3749,1,4,1,0,0
DRAMA 105,641,7592,8,6,0,0,0
FRENCH 70c,4390,6432,0,4,2,0,0
ARABIC 160r,3750,5617,2,4,0,0,0
FRSEMR 25p,1801,1838,9,3,1,0,0
CULTR&BLF 25,1941,1316,16,34,6,3,0
SCI-PHYUNV 12,2014,6001,43,31,6,1,0
MUSIC 180r,3646,2294,3,4,4,0,0
ENGLISH Camr,1467,2555,0,2,3,0,0
GOV 30,2151,263,10,17,5,0,0
PORTUG 40,4448,8893,0,3,1,0,0
MUSIC 201b,3666,3995,0,1,1,3,0
SOCIOL 25,4628,3609,46,62,4,0,0
ECON 1642,997,9613,0,2,0,1,0
OEB 114,3942,4953,5,6,2,0,0
ENG-SCI 96,1326,8461,0,0,3,4,2
PSY 18,4232,8560,77,52,7,0,0
PSY 2464r,4331,4638,3,5,1,2,0
CLAS-STDY 165,4958,2851,12,13,5,0,0
HEB 1388,2730,16698,2,9,2,0,0
ENGLISH 90xa,1518,47371,0,7,4,1,1
EASTD 98h,828,29637,0,2,2,0,0
GOV 1790,2242,8017,6,16,7,0,0
RELIGION 40,5027,22186,8,16,4,1,0
SPANSH 61n,4483,17538,7,15,4,0,0
MUSIC 262r,3692,4457,0,1,1,0,0
ITAL C,4419,29891,6,10,4,0,0
ITAL 30,4420,44998,0,2,1,0,0
AFRAMER 90r.w,25,42039,1,0,0,0,0
PSY 2410r,4321,12616,2,2,1,0,0
NEUROBIO 306qc,3365,85319,22,10,3,1,2
BBS 301,2939,77888,0,5,1,0,0
MATH 21b,2838,1771,0,10,37,14,4
FRENCH Ab,4375,28075,1,10,2,0,0
FRENCH C,4378,58289,7,27,19,1,1
FRENCH 30,4379,36981,15,21,9,1,0
ENGLISH 98r,1520,3831,0,3,11,1,1
COMPLIT 396,584,4570,0,0,0,1,1
SLAVIC Gr,4535,1260,0,1,1,0,0
SLAVIC Dr,4532,1096,0,0,1,0,0
SLAVIC Cr,4527,847,0,0,1,0,0
ASTRON 91r,264,1545,0,0,0,0,2
ASTRON 300,284,7915,1,1,2,1,10
SPANSH 59,4481,8789,2,6,1,0,0
PSY 2640r,4341,7865,2,0,1,0,0
VES 40a,5153,2010,1,3,9,4,0
ITAL 40,4421,804,2,1,1,0,0
FRENCH Acd,4376,8780,0,4,2,1,0
ENGLISH Ckr,1471,6781,1,3,1,0,0
ENGLISH Crr,1476,1893,4,5,1,0,0
PHIL 312,4081,576,2,0,0,0,0
COMPSCI 252r,1267,1986,1,1,3,1,1
SPANSH Acd,4475,5577,0,2,6,1,2
PSY 2356r,4318,4407,1,2,0,0,1
GERMAN Bab,2087,8629,0,2,4,6,1
OEB 399,4037,764,11,0,0,0,0
ECON 1123,968,813,10,79,44,6,2
GERMAN Ax,2086,7177,2,3,5,1,0
PHYSICS 15a,4091,1984,5,34,33,13,1
RSRA 298,4515,3938,0,2,2,1,0
PORTUG 30,4447,5024,3,6,3,0,0
SPANSH 50,4480,6794,22,46,11,0,0
PHYSICS 15c,4093,8676,1,8,12,4,0
PHYSICS 123,4098,864,0,2,6,1,0
PHYSICS 143a,4104,1050,0,6,15,6,1
PSY 2352r,4315,6187,1,0,0,1,0
ITAL Ab,4416,7029,2,3,2,0,0
PSY 2580r,4339,4262,1,0,6,1,0
NEUROBIO 98r,3918,494,3,1,6,6,18
PSY 3555,4365,6831,6,0,0,0,0
MATH 19a,2835,1256,1,12,29,14,6
PHYSICS 191r,4113,7711,0,1,6,6,2
STAT 104,4829,4582,153,242,33,4,0
MUSIC 167r,3644,3806,0,1,5,0,0
SPANSH Ab,4474,3328,33,35,8,0,0
PSY 2570r,4338,4440,1,0,1,0,0
PSY 1652r,4279,9913,2,5,0,1,1
ITAL Aa,4415,4309,8,26,21,2,2
LIFESCI 100r,2770,2122,0,4,5,2,3
ECON 2888r,1088,6311,8,4,0,0,0
SOCIOL 97,4633,5079,0,9,6,0,0
PSY 971,4235,3498,0,15,7,1,0
SPANSH C,4477,5819,31,55,9,3,0
PSY 2358r,4319,141,0,1,2,0,0
ENGLISH Clr,1472,6121,2,12,7,1,0
PSY 2554r,4337,9481,1,0,3,1,0
PSY 975,4236,9063,0,3,1,0,0
SPANSH 40,4479,9393,14,31,8,4,0
SPANSH Aa,4473,507,46,72,24,1,1
CHEM 100r,487,7796,3,4,0,1,0
APMTH 115,1122,1768,24,15,2,0,0
ENG-SCI 51,1323,322,3,15,20,2,1
MATH 21a,2837,6760,12,114,79,23,4
IMUNOL 301,3219,4971,0,5,4,0,0
SPANSH 30,4478,479,20,43,14,0,0
VES 10a,5142,6945,0,7,5,0,0
ENGLISH Cnnr,1474,2121,0,8,1,0,0
ENGLISH Cnfr,1473,6740,2,10,0,0,0
PSY 2436r,4324,9962,2,0,0,1,0
LING 98a,2776,4222,0,6,2,0,0
PHIL 97,4043,2435,0,1,5,0,0
AFRAMER 90r.u,23,46375,3,0,0,0,0
SAS 100r,4768,78249,0,2,0,0,0
ENGLISH Chcr,1470,53445,1,4,0,0,0
TURKISH A,3888,2527,0,1,4,2,0
TURKISH 121,3891,14198,0,4,2,0,0
RELIGION 99,5033,6498,0,1,2,0,2
TWI A,100,23,5,2,0,0,0
YORUBA A,104,29,2,1,1,0,0
ECON 2770hf,1082,1379,1,0,0,0,0
VES 99,5187,5141,0,2,5,4,6
STAT 303hf,4862,3545,5,2,0,0,0
YIDDISH A,3900,4623,1,3,1,0,0
ASTRON 301hf,285,5224,16,1,0,0,0
TWI B,101,25,1,1,0,0,0
YORUBA B,105,31,2,1,0,0,0
MUSIC 250hf,3690,92429,2,0,0,0,0
GERMAN A,2085,4294,0,17,16,4,1
SWAHILI A,96,1878,3,12,5,0,0
STAT 310hfr,4863,2105,1,1,2,0,0
ECON 2001,1009,8732,2,0,1,0,0
SLAVIC B,4521,3262,0,1,6,1,0
AKKAD A,3706,4891,0,1,1,1,1
ARABIC A,3738,5773,3,23,34,12,4
CLAS-HEB A,3780,8125,0,2,2,1,0
MOD-HEB B,3835,4810,2,8,1,2,0
PERSIAN A,3862,8143,1,7,5,0,0
GOV 3005,2303,1016,4,1,0,0,0
SWAHILI B,97,3442,3,4,0,0,0
RELIGION 3505hfr,5140,6445,1,0,0,0,0
NEUROBIO 95hfx,3916,59285,5,6,0,0,0
SLAVIC 98,4538,1684,0,1,1,0,1
SLAVIC A,4518,8014,0,4,6,3,1
URD 101,4811,4078,0,4,8,4,0
MCB 290hfr,3573,31903,23,7,1,0,0
URD 102,4812,2941,3,3,0,2,0
MUSIC Bhf,3610,3045,3,4,0,0,0
HISTSCI 99a,2638,6619,0,4,8,6,8
HLTHPOL 2000,2309,4522,2,6,1,0,0
MODGRK A,5017,8604,2,3,0,0,0
ECON 10,930,3660,31,332,255,38,11
PHIL 98hf,4044,5533,2,7,3,0,0
ECON 2812hf,1086,230,2,0,0,0,0
NEUROBIO 95hfh,3909,2579,11,2,0,0,0
MODGRK B,5018,8187,2,1,2,0,0
VES 50,5158,4907,0,0,5,2,3
NEUROBIO 95hfd,3908,3437,6,5,0,0,0
STAT 399,4874,1035,0,3,3,0,0
ASTRON 99,266,5413,0,0,2,1,0
ECON 2162,1041,2372,1,0,0,0,0
ECON 2480,1064,6834,1,0,1,0,0
CHEM 301hf,515,9903,19,2,1,0,0
ECON 2690hf,1076,4324,0,1,1,0,0
HISTSCI 310hf,2712,1047,3,3,0,0,0
HIST 2321,2481,5169,0,2,2,1,0
HIST 2467hf,2497,57019,0,2,0,0,0
HIST 1921,2456,9661,6,43,21,2,0
HIST 1911,2454,72126,0,9,1,0,1
HIST 2926,2515,62429,0,1,1,2,1
HIST 1133,2395,26014,0,11,4,1,0
HIST 82m,2363,92643,1,2,1,0,0
HIST 2404,2489,19813,0,2,0,1,0
HIST 89i,2385,65134,0,1,0,0,0
ENGLISH Ctr,1477,7175,0,5,4,0,0
HIST-LIT 90g,2532,4105,1,2,3,1,0
HIST-LIT 90ap,2528,52732,0,9,7,0,0
HIST-LIT 90aq,2529,67839,1,9,3,0,0
HIST-LIT 90as,2530,16317,0,4,1,0,0
HIST-LIT 90aj,2525,82946,0,10,2,0,0
HIST-LIT 90n,2534,8909,0,0,4,1,0
HIST 80g,2354,27137,0,4,1,0,0
NEUROBIO 95hfp,3911,86442,3,7,0,0,0
GERMAN 156,2108,14735,0,0,6,0,0
HIST-LIT 90at,2531,26346,0,7,4,1,0
GREEK 102,4986,3103,0,1,3,0,0
CLAS-STDY 160,4957,92975,4,7,1,0,0
CLASARCH 250,4962,85827,0,2,0,1,0
SOCIOL 310,4725,40662,2,6,1,0,0
MODMIDEAST 120,3846,34461,2,10,9,3,0
CULTR&BLF 51,1964,79782,10,13,4,0,0
AFRAMER 183x,73,58474,0,7,4,1,0
AFRAMER 120x,45,73581,0,3,3,0,0
HAA 65,2549,88688,10,6,0,1,0
SOCIOL 98K,4639,47313,1,4,3,0,0
SOCIOL 98Va,4644,12362,1,7,0,0,0
SOCIOL 132,4655,51482,8,13,7,0,0
SOCIOL 223,4699,15067,0,4,2,2,0
SHBT 200,3455,60388,0,1,0,0,4
SHBT 201,3456,75495,0,0,1,0,3
MATH 264x,2898,84401,0,1,0,0,0
CHNSLIT 140,796,71999,0,3,2,0,0
JAPNHIST 117,858,65798,2,10,2,0,0
AFRAMER 135x,49,50691,0,4,2,0,0
GOV 1359,2227,913,107,135,31,2,0
GOV 2500,2288,80905,0,0,4,0,0
MATH 263x,2897,38289,5,1,0,0,0
MATH 256y,2896,53396,3,1,3,0,0
MATH 272y,2900,68503,3,1,0,0,1
MATH 252y,2895,32088,1,2,1,0,0
MATH 266y,2899,98717,3,1,6,2,0
FRSEMR 25x,1806,25887,11,2,1,0,0
FRSEMR 38y,1855,92516,8,2,0,0,0
FRSEMR 23u,1786,40994,10,2,0,0,0
FRSEMR 30g,1819,56101,7,5,0,0,0
SOCIOL 108,4650,13485,1,7,0,0,0
GOV 1087,2208,22391,8,19,7,0,0
GOV 63,2156,37498,0,6,3,0,0
LATIN 106b,5005,7069,0,8,4,0,0
MEDLATIN 251,5016,11903,1,2,0,0,0
CLASPHIL 219,4964,78532,0,0,1,3,0
OEB 50,3925,72331,4,7,4,0,0
MCB 157,3556,20809,0,1,2,0,1
US-WORLD 38,2084,26219,4,34,8,0,0
MUSIC 263r,3693,92848,0,1,1,0,0
SLAVIC 141,4552,56433,1,2,0,0,0
COMPSCI 303,1285,46531,0,0,0,0,1
LATIN 120,5008,44031,0,3,1,1,0
CHNSE 168r,777,59138,0,0,4,0,1
HEB 1329,2722,89352,21,38,7,0,0
ETH-REASON 33,2000,46736,58,103,28,2,0
HISTSCI 135,2652,58347,1,13,1,1,0
MUSIC 214rvo,3677,6817,0,1,0,1,0
NEUROBIO 95hfw,3915,15731,4,4,1,0,0
AESTH&INTP 55,1928,45945,16,29,8,0,0
EAFM 201,819,91266,0,2,0,1,0
ENGLISH 61,1487,22636,2,12,9,3,0
ENGLISH 62,1488,37743,0,11,7,0,0
ENGLISH 182,1537,3189,9,36,29,2,2
ENGLISH 52,1483,54851,1,16,3,0,0
ENGLISH 166,1531,18436,4,24,6,0,0
ENGLISH 102g,1522,85065,2,15,7,2,0
ENGLISH 194,1541,33543,1,5,7,3,0
ENGLISH 111,1524,12235,0,7,3,1,0
WOMGEN 1200sh,4911,9095,8,23,6,2,0
WOMGEN 1263,4922,36248,0,2,0,0,0
WOMGEN 1459,4933,51355,0,4,3,0,0
CELTIC 164,446,66462,0,1,0,1,0
PSY 2451,4328,75368,0,3,2,0,0
HIST 84e,2369,90475,0,4,1,0,0
HIST 89h,2384,38953,0,5,8,1,0
ENGLISH 259,1547,1402,0,1,2,3,0
ENGLISH 90ow,1508,4506,1,13,0,0,0
ENGLISH 90th,1514,41658,0,5,2,0,0
ENGLISH 90w,1516,56765,0,3,3,0,0
ENGLISH 90k,1503,71872,3,4,1,0,0
ENGLISH 90wc,1517,86979,1,8,3,3,0
ENGLISH 90hj,1499,35457,0,0,2,2,0
ENGLISH 90ht,1501,50564,0,8,3,0,0
ENGLISH 90eo,1495,65671,3,3,0,0,0
ENGLISH 90el,1494,14149,0,3,3,1,0
ENGLISH 281,1550,80778,0,2,2,0,0
ENGLISH 282,1551,29256,0,1,2,0,0
ENGLISH 261,1548,95885,0,3,5,3,0
ENGLISH 233,1544,44363,0,1,2,5,1
ENGLISH 228,1543,74577,0,1,2,2,0
RELIGION 1095,5048,53269,0,2,1,0,0
FRSEMR 35t,1838,77282,0,1,0,0,0
FRSEMR 25e,1794,92389,11,3,0,0,0
FRSEMR 34s,1832,55974,6,6,0,0,0
FRSEMR 43w,1869,4281,3,5,1,0,0
SOCIOL 203b,4690,1860,0,2,3,3,0
HIST 75f,2338,58679,0,1,2,0,0
HIST 1511,2434,22264,1,14,12,3,0
MODGRK 221,5023,97799,0,0,1,1,0
MODGRK 104,5020,46277,0,4,0,0,0
WOMGEN 1424,4930,91598,2,9,2,0,0
RELIGION 50,5028,18768,5,28,2,2,0
FRSEMR 25j,1797,33875,9,3,0,0,0
FRSEMR 25o,1800,48982,8,5,0,1,0
FRSEMR 34w,1834,64089,3,2,0,0,0
FRSEMR 37u,1846,7520,12,0,0,0,0
FRSEMR 25z,1807,1691,5,2,0,0,0
FRSEMR 34t,1833,72244,0,5,1,0,0
FRSEMR 25q,1802,94303,6,8,1,0,0
STAT 342,4871,42781,1,2,0,0,0
CULTR&BLF 54,1967,3396,18,63,21,1,0
CLASARCH 100,4959,3132,1,2,0,0,0
NEUROBIO 95hfy,3917,72995,4,2,0,0,0
MEDLATIN 106,5015,21473,0,1,5,1,1
CLASSIC 360,4977,88102,3,0,0,0,0
MODGRK 145,5021,8412,0,0,1,0,1
PHIL 158,4060,45486,0,10,0,0,0
CLASPHIL 282,4968,39285,0,1,1,0,0
PORTUG 250,4457,57469,2,1,2,0,0
PORTUG 180,4456,29198,3,5,1,0,0
ROM-LANG 300,4461,9758,1,1,0,0,0
WOMGEN 1127,4907,48191,5,8,2,0,0
SOCIOL 174,4679,5060,0,4,6,0,0
SOCIOL 38,4629,63298,2,16,4,1,0
PHIL 102,4046,8100,0,3,7,2,0
PHIL 155,4058,26883,0,2,4,1,0
GOV 2072,2258,72204,0,4,3,0,0
GREEK 120,4990,20682,0,0,2,0,0
HAA 181v,2586,14481,2,9,1,0,0
VES 35r,5150,44695,0,3,3,2,0
VES 283,5245,74909,0,0,5,2,0
VES 108,5190,23387,1,5,1,0,0
GOV 94fp,2168,38494,3,10,1,1,0
HEB 1540,2748,68708,2,9,2,0,0
HEB 1419,2736,98922,1,4,3,0,0
HEB 1366,2728,62507,0,2,4,1,0
SOCIOL 143,4659,10985,0,6,2,0,0
HAA 272k,2615,41199,0,3,6,3,0
AFRAMER 209a,81,56306,1,8,0,0,0
HIST 70k,2323,19891,0,1,1,0,0
EAFM 203,821,80319,0,4,3,0,0
FRSEMR 25s,1803,95426,1,2,0,0,0
FRSEMR 31t,1826,1467,1,1,0,0,0
FRENCH 213,4406,952,0,5,2,1,0
SPANSH 173,4501,4425,0,7,5,0,0
FRENCH 136,4399,3845,1,6,5,1,0
FRENCH 259,4408,3349,0,1,2,2,3
ESPP 90n,1572,8477,10,1,0,0,0
ESPP 90v,1577,74118,2,1,3,0,0
HISTSCI 116v,2646,37703,0,5,1,1,0
HISTSCI 297,2708,67917,3,2,2,1,0
FRSEMR 37z,1848,1725,6,5,0,0,0
FRENCH 191,4405,98131,0,4,2,2,0
SPANSH 90tv,4491,54744,3,4,4,0,0
SPANSH 179,4502,10194,1,7,2,1,0
SPANSH 194,4504,25301,7,9,1,0,0
FRENCH 90t,4392,40408,1,9,2,1,0
FRENCH 117,4398,55515,1,5,2,0,0
FRSEMR 40s,1859,85729,10,4,0,0,0
FRSEMR 37o,1844,79528,1,7,4,0,0
FRSEMR 36x,1842,94635,5,5,1,0,0
ROM-STD 111,4468,73327,7,4,1,0,0
ROM-STD 220,4472,21805,0,1,2,0,1
SPANSH 218r,4506,8907,0,1,4,2,0
SOCIOL 157,4668,88434,0,2,2,0,0
ITAL 163,4430,52019,0,2,2,0,0
FOLKMYTH 167,1760,69831,3,6,0,0,0
DRAMA 132,655,84938,4,7,0,0,0
SPANSH 259,4508,42322,0,4,3,1,1
HISTSCI 271,2698,72536,0,8,0,0,0
EASTD 103,830,51228,2,7,2,0,0
RSRA 298hf,4514,14813,4,0,0,0,0
FRSEMR 38s,1852,60134,4,7,1,0,0
FRSEMR 26i,1809,90348,4,6,0,1,0
FRSEMR 27i,1818,38826,13,0,1,0,0
FRSEMR 31o,1825,6293,2,4,0,0,0
ANTHRO 1167,139,53933,1,3,0,1,0
ANTHRO 1733,163,17518,0,3,2,0,0
FRSEMR 22z,1779,8839,4,0,0,0,0
SYSTBIO 212,4944,47732,3,4,1,0,0
VES 23,5148,11317,0,2,5,2,2
EASTD 106,833,26424,0,2,0,1,0
PHIL 19,4041,20223,3,12,5,0,0
AFRAMER 124,46,86852,0,5,0,0,0
ANTHRO 2812,230,29833,0,1,6,1,0
ANTHRO 1655,153,710,0,11,5,1,2
VES 52r,5160,87233,0,1,5,1,1
AFRAMER 139x,52,93434,1,1,2,0,0
AFRAMER 114x,40,62048,0,4,0,0,0
APPHY 50a,1147,77155,5,12,10,3,0
RELIGION 1055,5046,55847,8,13,3,0,0
HIST 82o,2365,19432,0,2,2,0,0
ECON 980x,937,13231,3,4,3,0,0
E-PSCI 381,753,22177,0,1,0,0,0
AFRAMER 90r.k,16,46854,3,0,0,0,0
STAT 100,4827,3808,0,9,6,6,0
PSY 2553r,4336,4679,1,2,8,1,0
AFRAMER 90r.o,18,25546,4,2,1,0,0
AFRAMER 90r.q,20,40653,1,5,2,1,0
MATH 1a,2832,8434,5,51,75,26,7
ITAL Acd,4417,3065,0,1,3,0,0
SLAVIC Aab,4519,4441,0,0,3,2,1
NEUROBIO 359,3920,23173,0,0,0,0,1
VES 96r,5184,7299,0,2,4,1,1
ENGLISH Cwfr,1479,21718,1,6,2,1,1
ENGLISH Cwar,1478,88347,1,8,1,0,0
MATH 99r,2847,6024,0,5,3,0,0
MUSIC 187rg,3652,17431,16,14,5,2,0
SCI-LIVSYS 20,2010,16308,95,174,52,10,0
PHYSICS 15b,4092,2701,0,6,11,5,1
FRENCH 40,4380,74519,4,24,2,2,0
AFRAMER 90r,6,7010,6,4,1,0,0
AFRAMER 90r.a,7,44149,1,0,1,0,0
AFRAMER 90r.b,8,59256,0,1,0,0,0
AFRAMER 90r.d,10,22841,0,2,0,0,0
AFRAMER 90r.g,12,68162,5,7,0,0,0
AFRAMER 90r.i,14,31747,3,4,2,0,0
AFRAMER 90r.j,15,98376,2,3,1,0,0
CLASSIC 98,4971,31083,0,3,2,0,0
FRENCH 50,4381,22997,5,20,1,0,0
CHNSE 163,775,6558,2,5,1,0,1
E-PSCI 91r,666,1462,3,3,0,0,0
URD 105r,4816,5963,1,0,1,0,0
SCAND 90r.a,2127,91003,0,1,0,0,0
HISTSCI 98,2637,1120,1,9,14,6,1
SCAND 90r.c,2129,63494,1,3,0,1,0
MUSIC 261r,3691,3326,0,0,1,1,2
PSY 2461r,4330,8042,2,3,2,0,0
MATH 1b,2833,1804,0,46,100,37,6
FRENCH Aa,4374,12968,17,52,21,1,0
EXPOS 40,1750,9155,9,15,6,0,0
VES 41a,5155,705,0,6,3,0,2
PSY 2660r,4346,4909,0,1,1,0,2
HAA 128,2560,6008,0,3,7,2,0
ECON 1010a1,953,58552,40,87,19,4,0
ECON 1010a2,954,73659,32,91,33,0,2
SAS 150,4771,88766,5,3,3,0,0
ECON 980q,935,7220,2,8,5,0,0
OEB 210,3972,37244,0,3,1,4,0
SOCIOL 187,4685,76364,0,3,2,0,0
GOV 94zg,2192,96589,0,6,4,1,0
EAFM 120,817,55056,0,7,1,0,0
HIST 78e,2344,70163,0,3,3,0,0
HIST 1888,2453,18641,2,10,1,0,0
PSY 1513,4270,48855,17,19,5,1,0
BE 91r,1216,63962,0,3,3,0,1
HISTSCI 118,2648,79069,0,5,0,0,0
E&M-REASON 21,1978,94176,0,9,12,0,0
HISTSCI 142,2656,27547,33,38,9,2,0
HISTSCI 193,2674,42654,5,11,1,0,0
HISTSCI 261,2694,21346,0,3,0,2,0
SOC-STD 98nx,4624,36453,0,4,3,0,0
SOC-STD 98nu,4622,15145,0,4,4,2,0
SOC-STD 98nw,4623,81774,2,7,0,1,0
BUSSTUD 2520,432,30252,0,5,2,1,0
ANTHRO 2628,206,32957,0,1,1,0,0
GOV 94sh,2186,48064,0,3,2,1,0
GOV 94jg,2176,63171,0,6,0,0,0
PSY 1803,4287,11649,3,10,1,0,0
PSY 1552,4273,26756,2,8,2,0,0
PSY 1053,4252,41863,19,6,1,0,0
GOV 94lv,2177,87184,0,4,4,0,0
VES 148r,5203,2429,1,0,3,1,0
ECON 2082,1029,50769,2,7,1,0,0
ARABIC 242ar,3756,44568,0,1,1,5,1
SOCIOL 142,4658,89889,12,33,9,0,0
ANTHRO 2618,204,53474,1,2,1,1,0
APCOMP 263,1107,83688,1,1,2,1,0
MUSIC 175r,3645,32166,3,8,3,0,0
PSY 2652,4344,52745,0,5,5,0,0
ANTHRO 1495,148,43639,1,9,3,0,0
MUSIC 208rs,3672,44783,0,1,3,2,0
ECON 1820,1007,52303,9,43,10,1,0
BBS 230,2938,36968,4,31,10,7,3
HIST 1628,2441,11666,0,4,2,0,0
HIST 2629,2502,28685,0,2,2,1,0
BCMP 308qc,2955,21552,0,5,0,0,0
HISTSCI 166,2666,83424,0,1,1,0,0
SANSKRIT 104a,4752,14876,0,1,3,0,0
HAA 151k,2567,3100,1,5,4,0,0
MUSIC 187rs,3653,72614,1,4,3,0,0
SLAVIC 281,4584,1058,0,2,1,0,0
EXPOS 20.177,1710,73332,2,11,1,1,0
EXPOS 20.178,1711,23463,0,6,9,0,0
EXPOS 20.179,1712,16549,6,7,2,0,0
EXPOS 20.180,1713,15573,0,8,5,0,0
EXPOS 20.176,1709,42619,4,8,3,0,0
EXPOS 20.185,1717,82633,0,9,6,0,0
EXPOS 20.181,1714,14232,1,7,5,2,0
EXPOS 20.186,1718,15057,2,9,2,0,0
EXPOS 20.187,1719,94674,2,10,2,0,1
EXPOS 20.190,1722,51015,0,8,7,1,0
EXPOS 20.191,1723,92256,1,5,3,4,0
EXPOS 20.194,1726,24282,1,9,4,1,0
EXPOS 20.195,1727,20143,0,11,1,1,1
EXPOS 20.184,1716,86869,0,9,3,1,2
EXPOS 20.198,1730,89893,2,6,6,1,0
EXPOS 20.202,1734,30397,1,10,3,0,1
EXPOS 20.206,1738,69853,1,4,7,0,0
EXPOS 20.207,1739,62484,2,5,3,1,1
ENGLISH 90pe,1509,56337,0,3,3,0,0
ENGLISH 43,1482,46007,4,9,3,0,0
EXPOS 20.210,1742,26509,2,11,1,0,0
EXPOS 20.211,1743,65696,1,12,2,0,0
EXPOS 20.212,1744,48029,3,8,4,0,0
EXPOS 20.213,1745,68701,2,8,2,0,0
CHEM 145,493,79903,4,1,0,0,0
CHEM 253,511,93647,0,0,0,0,0
SOCIOL 149,4663,19398,39,17,2,0,0
ECON 2091,1032,89713,10,7,2,1,0
DRB 325,3095,85039,0,0,0,0,0
E-PSCI 52,663,48349,2,3,0,0,0
SAS 250r,4776,44296,0,1,3,0,0
ECON 985l,947,94962,0,2,4,4,0
ECON 985m,948,23048,0,4,2,2,1
ECON 985n,949,43294,0,2,2,3,0
ECON 985o,950,98646,2,4,5,0,0
ECON 985p,951,26105,1,3,9,0,1
IRANIAN 209b,5264,18317,0,0,4,0,0
SAS 190,5265,13053,1,2,1,0,0
DRAMA 168x,5252,71934,5,2,0,0,0
GERMAN 90r,5306,91467,2,3,0,0,0
ENG-SCI 95r,5288,60126,0,5,4,5,1
SLAVIC Aa,5328,39963,0,4,4,0,0
ENG-SCI 355,5292,94599,0,0,0,0,2
TURKISH 130a,5321,42651,0,3,2,0,0
AFRAMER 90r.z,5268,85266,1,0,0,0,0
BE 121,1218,8439,0,1,1,0,0
E-PSCI 274r,718,74831,0,0,0,0,0
HIST 99,2388,5803,6,4,13,3,3
HAA 142v,2564,50437,0,2,1,0,0
SLAVIC 179,4572,14628,0,1,0,0,0
HAA 98br,2554,3507,1,0,2,0,0
ENGLISH 135,1528,81756,0,2,0,0,0
ANTHRO 2602,202,52706,0,1,2,0,0
E-PSCI 107,669,61716,1,1,0,0,0
ECON 985n,949,43294,0,0,5,1,0
ECON 985o,950,98646,0,3,6,0,0
ECON 985p,951,26105,0,1,2,3,2
EGYPTIAN Aa,3786,13886,1,4,0,0,0
ENGLISH 103g,1523,326,0,15,9,0,0
ENGLISH 115b,1525,2945,1,4,3,0,0
ENGLISH 126,1526,57556,3,22,8,1,1
ENGLISH 131,1527,8005,1,16,4,0,0
ENGLISH 141,1529,8683,1,3,4,0,0
ENGLISH 168d,1532,8250,8,30,10,0,0
ENGLISH 170a,1533,93971,4,18,16,2,0
ENGLISH 172,1534,38231,3,16,17,0,0
ENGLISH 182a,1536,63728,6,15,0,0,0
ENGLISH 184,1538,27342,0,3,2,0,0
ENGLISH 192,1539,10566,1,28,8,1,0
ENGLISH 221,1542,8506,0,2,3,2,0
ENGLISH 251,1546,5675,0,1,4,3,2
ENGLISH 278,1549,78073,0,3,3,1,1
ENGLISH 286b,1553,90056,0,0,2,0,0
ENGLISH 294z,1555,7277,1,1,10,3,0
ENGLISH 295a,1556,62839,1,2,2,0,1
ENGLISH 41,1481,74158,3,21,4,1,0
ENGLISH 55,1484,58318,8,16,0,0,0
ENGLISH 60,1486,65252,0,3,5,0,0
ENGLISH 64,1489,69958,2,9,11,1,1
ENGLISH 90ac,1490,84274,3,7,1,0,0
ENGLISH 90ad,1491,17645,0,7,8,0,0
ENGLISH 90dd,1492,94733,0,6,4,0,0
ENGLISH 90dw,1493,38035,0,1,7,4,3
ENGLISH 90et,1496,62966,1,3,4,0,0
ENGLISH 90hb,1498,59051,1,5,2,0,0
ENGLISH 90hs,1500,8795,0,4,0,0,0
ENGLISH 90jk,1502,47859,0,5,4,0,0
ENGLISH 90m,1506,11444,0,2,3,1,0
ENGLISH 90pp,1510,32752,2,6,2,0,0
ENGLISH 90qp,1511,6694,0,4,7,0,0
ENGLISH 90sv,1513,99381,0,4,4,2,0
ENGLISH 90tv,1515,71453,2,10,4,0,0
ENGLISH 98r,1520,3831,1,11,7,3,0
ENGLISH Calr,1466,1240,2,5,1,2,0
ENGLISH Canr,10605,70584,1,5,1,0,0
ENGLISH Capr,1468,6523,0,3,5,1,0
ENGLISH Cbbr,1469,59646,2,6,2,1,0
ENGLISH Chcr,1470,53445,2,5,1,0,0
ENGLISH Ckr,1471,6781,0,5,3,0,1
ENGLISH Clr,1472,6121,1,7,3,0,0
ENGLISH Cnfr,1473,6740,1,4,3,0,0
ENGLISH Cnnr,1474,2121,2,8,0,0,0
ENGLISH Cpwr,1475,4606,0,4,1,3,0
ENGLISH Crr,1476,1893,0,7,4,0,0
ENGLISH Ctr,1477,7175,1,5,3,1,0
ENGLISH Cwar,1478,88347,2,6,2,0,1
ENGLISH Cwfr,1479,21718,6,6,1,0,0
ENG-SCI 1,1318,314,3,4,1,1,0
ENG-SCI 103,1329,9277,0,4,9,4,0
ENG-SCI 120,1331,1493,0,7,16,1,1
ENG-SCI 123,1332,8323,2,20,16,2,1
ENG-SCI 150,1337,8997,0,10,7,3,1
ENG-SCI 155,10585,63833,0,4,2,0,0
ENG-SCI 156,1340,6284,0,2,7,0,2
ENG-SCI 164,1343,4099,0,1,3,2,3
ENG-SCI 169,5289,59143,0,4,1,0,0
ENG-SCI 173,1345,3490,1,14,3,0,0
ENG-SCI 177,10586,96807,1,3,1,0,0
